Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 384  (layers=29..30, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null: 192 planes (3 seeds x 64 heads) -- 3 pass (1.6%)
Null amp_slope: mean=0.025 p95=0.036 max=0.773
PASSED planes: 5 / 384 (1.3%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 29  21 (0,3)   0.02   0.07  0.007  0.995   17.2    no
 29   3 (1,3)   0.04   0.07  0.007  0.976   15.4    no
 30   4 (0,3)   0.02   0.07  0.007  0.999   25.7    no
 30  12 (0,3)   0.02   0.07  0.007  0.993   23.6    no
 29  28 (0,3)   0.02   0.07  0.007  1.000   18.7    no
 30  13 (0,2)   0.02   0.07  0.007  0.999    9.9    no
 30   4 (0,1)   0.02   0.07  0.007  1.000   30.3    no
 29   8 (0,2)   0.03   0.07  0.007  0.996   16.0    no
 29  21 (2,3)   0.02   0.07  0.007  0.996   26.2    no
 29  19 (2,3)   0.03   0.07  0.007  0.991    6.2    no
 30  17 (1,3)   0.02   0.07  0.007  1.000    0.3    no
 29  13 (0,3)   0.03   0.07  0.007  0.988    9.0    no
 30  12 (0,2)   0.02   0.07  0.007  1.000   17.6    no
 29  31 (0,2)   0.02   0.07  0.007  0.999    2.6    no
 29  10 (0,3)   0.03   0.07  0.007  0.965    2.0    no
 29  25 (0,2)   0.02   0.07  0.007  1.000    2.8    no
 30  21 (0,2)   0.02   0.07  0.007  0.999   44.0    no
 29  29 (0,1)   0.01   0.07  0.007  0.970   67.1    no
 29  17 (0,1)   0.02   0.06  0.006  0.995   10.1    no
 30   6 (1,3)   0.02   0.06  0.006  1.000   20.5    no
 30  29 (0,1)   0.01   0.06  0.006  0.983  172.8    no
 29   8 (0,3)   0.02   0.06  0.006  1.000   38.3    no
 30  31 (0,3)   0.02   0.06  0.006  0.999   21.8    no
 29  23 (1,3)   0.03   0.06  0.006  0.976   26.7    no
 30  28 (2,3)   0.01   0.06  0.006  0.998   80.9    no
 30  26 (2,3)   0.02   0.06  0.006  0.993   50.9    no
 29  18 (2,3)   0.03   0.06  0.006  0.949   15.9    no
 29   8 (1,2)   0.01   0.06  0.006  0.999   45.2    no
 30  29 (0,3)   0.03   0.06  0.006  0.972  101.7    no
 29  29 (0,3)   0.01   0.06  0.006  0.989   39.0    no
 30   7 (0,2)   0.02   0.06  0.006  0.998   24.9    no
 29  24 (1,2)   0.02   0.06  0.006  0.995  176.7    no
 29  24 (2,3)   0.02   0.05  0.005  0.991   78.2    no
 29   0 (0,2)   0.01   0.05  0.005  0.971  172.4    no
 29  11 (0,2)   0.01   0.05  0.005  0.992   22.5    no
 29   8 (2,3)   0.02   0.05  0.005  0.998   46.2    no
 29  16 (1,2)   0.02   0.05  0.005  0.987   24.1    no
 30  26 (0,3)   0.01   0.05  0.005  0.996   45.4    no
 29  12 (1,3)   0.03   0.05  0.005  0.918   17.4    no
