Model: microsoft/Phi-3-mini-4k-instruct
Planes scanned: 1344  (layers=22..28, heads=0..31, SV-pairs from top-4)
Alphas: [3.0, 10.0]  n_angles=12  prompts=3
Thresholds: lin>0.95  dphi<10.0  amp_slope>0.2
Random-plane null mode: full_ov
Random-plane null: 672 planes (3 seeds x 224 heads) -- 0 pass (0.0%)
Null amp_slope: mean=0.001 p95=0.002 max=0.003
PASSED planes: 14 / 1344 (1.0%)

rank   L   H      SV   A_lo   A_hi  slope     R2   dphi  phi_hi
----------------------------------------------------------------------
 24  30 (0,2)   0.05   0.18  0.018  0.999    4.1    no
 22  19 (0,1)   0.08   0.18  0.018  0.983   16.9    no
 26  31 (1,3)   0.04   0.18  0.018  0.997    1.2    no
 28   8 (0,3)   0.05   0.18  0.018  1.000    5.8    no
 27  24 (0,3)   0.05   0.18  0.018  0.999   18.0    no
 27  26 (1,3)   0.04   0.18  0.018  0.998    5.6    no
 28  10 (1,3)   0.05   0.17  0.017  1.000    5.2    no
 24  30 (0,1)   0.05   0.17  0.017  1.000   15.9    no
 23  26 (0,3)   0.07   0.17  0.017  0.990    1.4    no
 23   3 (0,2)   0.06   0.17  0.017  0.999   10.0    no
 23   5 (0,1)   0.06   0.17  0.017  0.999    5.4    no
 27  25 (1,3)   0.06   0.17  0.017  0.998    9.3    no
 27   9 (0,2)   0.06   0.17  0.017  0.999    3.5    no
 23  30 (1,3)   0.06   0.17  0.017  0.996    2.2    no
 22  30 (0,1)   0.04   0.17  0.017  0.996   13.2    no
 24  14 (1,2)   0.04   0.17  0.017  0.998   19.1    no
 26  26 (0,2)   0.05   0.17  0.017  1.000    4.3    no
 28  12 (0,1)   0.05   0.17  0.017  1.000    5.2    no
 22   1 (0,3)   0.06   0.17  0.017  1.000   20.4    no
 28   3 (1,2)   0.05   0.17  0.017  0.999   13.5    no
 27   0 (1,3)   0.03   0.17  0.017  0.990    2.1    no
 27  10 (1,2)   0.05   0.17  0.017  1.000    0.9    no
 23   9 (0,3)   0.05   0.17  0.017  1.000   11.9    no
 26   7 (1,3)   0.05   0.17  0.017  1.000    2.0    no
 27   9 (2,3)   0.06   0.17  0.017  0.997    2.6    no
 22   3 (1,2)   0.05   0.17  0.017  1.000   14.1    no
 26  31 (1,2)   0.06   0.17  0.017  0.998    9.5    no
 22   6 (1,3)   0.08   0.17  0.017  0.975   52.5    no
 27  13 (2,3)   0.05   0.17  0.017  0.999    3.4    no
 23  30 (2,3)   0.05   0.17  0.017  1.000   11.4    no
 27  11 (0,2)   0.05   0.17  0.017  1.000   12.1    no
 26  23 (2,3)   0.04   0.17  0.017  0.993   34.4    no
 26  10 (2,3)   0.06   0.17  0.017  0.999    9.6    no
 24  12 (0,1)   0.05   0.17  0.017  1.000   11.9    no
 28  22 (0,1)   0.03   0.17  0.017  0.993   10.5    no
 28  14 (1,2)   0.05   0.17  0.017  1.000    6.3    no
 24   7 (0,2)   0.04   0.17  0.017  0.999    3.6    no
 22  27 (1,2)   0.04   0.17  0.017  0.995   13.1    no
 26  10 (0,2)   0.06   0.17  0.017  0.997    5.3    no
 27   5 (0,2)   0.04   0.17  0.017  0.999    4.6    no
 28  31 (1,2)   0.03   0.17  0.017  0.989   13.6    no
